id,year,month,geoid,cii.indoor.demand,cii.indoor.total_use,cii.total_use,indoor.demand,outdoor.demand
319,2014,5,60375708005,387187.88,387187.88,387187.88,1.2906262e+06,4.162967e+06
320,2014,5,60375709011,574410.7,574410.7,574410.7,1.9147024e+06,2.8721048e+06
321,2014,5,60375709012,543808.1,543808.1,543808.1,1.8126938e+06,3.0836795e+06
322,2014,5,60375709013,536395.25,536395.25,536395.25,1.7879841e+06,2.7761682e+06
323,2014,5,60375709014,298181.75,298181.75,298181.75,993939.1,1.4262016e+06
324,2014,5,60375709015,453097.38,453097.38,453097.38,1.5103246e+06,2.5971432e+06
325,2014,5,60375709021,468444.22,468444.22,468444.22,1.5614808e+06,2.1722808e+06
326,2014,5,60375709022,603102.25,603102.25,603102.25,2.0103408e+06,3.0451335e+06
327,2014,5,60375709023,495882.16,495882.16,495882.16,1.6529405e+06,2.4506685e+06
328,2014,5,60375710001,453377.12,453377.12,453377.12,1.5112571e+06,3.9068505e+06
329,2014,5,60375710002,390193.28,390193.28,390193.28,1.3006442e+06,2.427541e+06
330,2014,5,60375710003,426432.34,426432.34,426432.34,1.4214411e+06,1.8365022e+06
331,2014,5,60375710004,344107.94,344107.94,344107.94,1.1470265e+06,1.318273e+06
332,2014,5,60375710005,315023.2,315023.2,315023.2,1.0500772e+06,1.5135726e+06
333,2014,5,60375710006,557650.6,557650.6,557650.6,1.8588354e+06,1.9110245e+06
334,2014,5,60375711011,311273.97,311273.97,311273.97,1.0375799e+06,1.2112008e+06
335,2014,5,60375711012,352237.34,352237.34,352237.34,1.1741245e+06,1.44162e+06
336,2014,5,60375711013,481158.3,481158.3,481158.3,1.603861e+06,2.0694915e+06
337,2014,5,60375711014,518114.16,518114.16,518114.16,1.7270472e+06,1.9367219e+06
338,2014,5,60375711015,307053.75,307053.75,307053.75,1.0235125e+06,2.639972e+06
339,2014,5,60375711021,348836.28,348836.28,348836.28,1.1627876e+06,1.3962215e+06
340,2014,5,60375711022,386547.88,386547.88,386547.88,1.2884929e+06,1.5649672e+06
341,2014,5,60375711023,358965.2,358965.2,358965.2,1.1965506e+06,2.329891e+06
342,2014,5,60375711024,264517.72,264517.72,264517.72,881725.75,2.2442332e+06
343,2014,5,60375711025,314889.6,314889.6,314889.6,1.049632e+06,1.2360414e+06
344,2014,5,60375713001,559949.8,559949.8,559949.8,1.8664994e+06,3.3980435e+06
345,2014,5,60375713002,419342.7,419342.7,419342.7,1.397809e+06,8.408166e+06
346,2014,5,60375713003,624700,624700,624700,2.0823332e+06,3.8777268e+06
347,2014,5,60375713004,310564.22,310564.22,310564.22,1.03521406e+06,1.3362611e+06
348,2014,5,60375714001,529215.1,529215.1,529215.1,1.7640504e+06,2.0360849e+06
349,2014,5,60375714002,266978.88,266978.88,266978.88,889929.56,1.291719e+06
350,2014,5,60375714003,279789.94,279789.94,279789.94,932633.1,4.4987455e+06
351,2014,5,60375714004,562082.3,562082.3,562082.3,1.8736078e+06,2.2562252e+06
352,2014,5,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,1.7200078e+06
353,2014,5,60375715031,944788.5,944788.5,944788.5,3.149295e+06,1.4159228e+06
354,2014,5,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,225279.9
355,2014,5,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,49681.5
356,2014,6,60375550011,452577.7,452577.7,452577.7,1.5085922e+06,3.2379858e+06
357,2014,6,60375550012,264463.28,264463.28,264463.28,881544.3,794152.3
358,2014,6,60375550013,469788.56,469788.56,469788.56,1.5659619e+06,1.5336646e+06
359,2014,6,60375550014,928414.75,928414.75,928414.75,3.094716e+06,2.218537e+06
360,2014,6,60375550021,525238.4,525238.4,525238.4,1.7507946e+06,1.8225834e+06
361,2014,6,60375550022,889404.4,889404.4,889404.4,2.9646812e+06,3.2402315e+06
362,2014,6,60375551021,1.5189262e+06,1.5189262e+06,1.5189262e+06,5.0630875e+06,3.73798e+06
363,2014,6,60375551022,927700.06,927700.06,927700.06,3.0923335e+06,1.0890591e+06
364,2014,6,60375551031,1.0206065e+06,1.0206065e+06,1.0206065e+06,3.4020215e+06,2.7200278e+06
365,2014,6,60375551032,838645.4,838645.4,838645.4,2.7954848e+06,2.6092508e+06
366,2014,6,60375551041,995624.56,995624.56,995624.56,3.3187488e+06,2.8667328e+06
367,2014,6,60375700011,489893.06,489893.06,489893.06,1.6329769e+06,3.5336412e+06
368,2014,6,60375700012,324053.78,324053.78,324053.78,1.0801792e+06,976036.5
369,2014,6,60375700013,584639.3,584639.3,584639.3,1.9487978e+06,3.0605928e+06
370,2014,6,60375700014,438272.84,438272.84,438272.84,1.4609095e+06,1.7881526e+06
371,2014,6,60375700021,375376.94,375376.94,375376.94,1.2512565e+06,1.917642e+06
372,2014,6,60375700022,297011.25,297011.25,297011.25,990037.5,1.240255e+06
373,2014,6,60375700023,438958.4,438958.4,438958.4,1.4631948e+06,2.11749e+06
374,2014,6,60375700031,414374.06,414374.06,414374.06,1.3812469e+06,2.2724282e+06
375,2014,6,60375700032,498626.66,498626.66,498626.66,1.6620889e+06,1.8435412e+06
376,2014,6,60375700033,299689.38,299689.38,299689.38,998964.56,1.1833695e+06
377,2014,6,60375700034,255632.06,255632.06,255632.06,852106.9,1.101035e+06
378,2014,6,60375700035,345460.8,345460.8,345460.8,1.1515361e+06,1.3936962e+06
379,2014,6,60375707011,322026.25,322026.25,322026.25,1.0734209e+06,1.2971404e+06
380,2014,6,60375707012,1.0988344e+06,1.0988344e+06,1.0988344e+06,3.6627812e+06,2.2888952e+06
381,2014,6,60375707013,269694.62,269694.62,269694.62,898982.06,1.1564235e+06
382,2014,6,60375707014,322372.56,322372.56,322372.56,1.0745752e+06,1.3689959e+06
383,2014,6,60375707015,825521.25,825521.25,825521.25,2.7517375e+06,3.6384302e+06
384,2014,6,60375707021,589185.3,589185.3,589185.3,1.9639511e+06,1.9767734e+06
385,2014,6,60375707022,421052.9,421052.9,421052.9,1.4035096e+06,1.9378514e+06
386,2014,6,60375708001,512505.8,512505.8,512505.8,1.7083528e+06,2.3285655e+06
387,2014,6,60375708002,510562.5,510562.5,510562.5,1.701875e+06,2.1549148e+06
388,2014,6,60375708003,495048.7,495048.7,495048.7,1.6501622e+06,3.5725628e+06
389,2014,6,60375708004,409650.8,409650.8,409650.8,1.3655028e+06,1.7619554e+06
390,2014,6,60375708005,374697.94,374697.94,374697.94,1.2489931e+06,3.6376818e+06
391,2014,6,60375709011,555881.3,555881.3,555881.3,1.8529378e+06,2.509701e+06
392,2014,6,60375709012,526265.94,526265.94,526265.94,1.7542198e+06,2.6945792e+06
393,2014,6,60375709013,519092.16,519092.16,519092.16,1.7303071e+06,2.4258698e+06
394,2014,6,60375709014,288562.97,288562.97,288562.97,961876.6,1.2462428e+06
395,2014,6,60375709015,438481.3,438481.3,438481.3,1.4616044e+06,2.2694342e+06
396,2014,6,60375709021,453333.1,453333.1,453333.1,1.5111104e+06,1.8981814e+06
397,2014,6,60375709022,583647.3,583647.3,583647.3,1.9454911e+06,2.660897e+06
398,2014,6,60375709023,479885.97,479885.97,479885.97,1.5996199e+06,2.1414418e+06
399,2014,6,60375710001,438752.06,438752.06,438752.06,1.4625069e+06,3.413882e+06
400,2014,6,60375710002,377606.4,377606.4,377606.4,1.258688e+06,2.1212325e+06
401,2014,6,60375710003,412676.47,412676.47,412676.47,1.3755881e+06,1.6047715e+06
402,2014,6,60375710004,333007.7,333007.7,333007.7,1.1100256e+06,1.1519326e+06
403,2014,6,60375710005,304861.16,304861.16,304861.16,1.0162038e+06,1.3225892e+06
404,2014,6,60375710006,539661.9,539661.9,539661.9,1.798873e+06,1.6698905e+06
405,2014,6,60375711011,301232.84,301232.84,301232.84,1.0041095e+06,1.0583709e+06
406,2014,6,60375711012,340874.84,340874.84,340874.84,1.1362495e+06,1.2597158e+06
407,2014,6,60375711013,465637.1,465637.1,465637.1,1.5521236e+06,1.808362e+06
408,2014,6,60375711014,501400.8,501400.8,501400.8,1.671336e+06,1.6923454e+06
409,2014,6,60375711015,297148.78,297148.78,297148.78,990495.94,2.306859e+06
410,2014,6,60375711021,337583.5,337583.5,337583.5,1.1252782e+06,1.2200455e+06
411,2014,6,60375711022,374078.6,374078.6,374078.6,1.2469286e+06,1.3674989e+06
412,2014,6,60375711023,347385.66,347385.66,347385.66,1.1579522e+06,2.0359042e+06
413,2014,6,60375711024,255984.89,255984.89,255984.89,853282.94,1.9610548e+06
414,2014,6,60375711025,304731.88,304731.88,304731.88,1.01577294e+06,1.080077e+06
415,2014,6,60375713001,541886.94,541886.94,541886.94,1.8062898e+06,2.9692765e+06
416,2014,6,60375713002,405815.5,405815.5,405815.5,1.3527184e+06,7.347219e+06
417,2014,6,60375713003,604548.4,604548.4,604548.4,2.0151612e+06,3.3884332e+06
418,2014,6,60375713004,300546.03,300546.03,300546.03,1.00182006e+06,1.167651e+06
419,2014,6,60375714001,512143.66,512143.66,512143.66,1.7071455e+06,1.7791706e+06
420,2014,6,60375714002,258366.66,258366.66,258366.66,861222.2,1.1287292e+06
421,2014,6,60375714003,270764.44,270764.44,270764.44,902548.2,3.9310915e+06
422,2014,6,60375714004,543950.6,543950.6,543950.6,1.8131688e+06,1.9715336e+06
423,2014,6,60375714005,435519.44,435519.44,435519.44,1.4517315e+06,1.5029764e+06
424,2014,6,60375715031,914311.5,914311.5,914311.5,3.047705e+06,1.2372609e+06
425,2014,6,60375715042,537781.1,537781.1,537781.1,1.7926038e+06,196853.97
426,2014,6,60375719003,606017.3,606017.3,606017.3,2.0200576e+06,43412.664
427,2014,7,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,3.6991408e+06
428,2014,7,60375550012,273278.72,273278.72,273278.72,910929.1,907255.75
429,2014,7,60375550013,485448.2,485448.2,485448.2,1.6181606e+06,1.7520896e+06
430,2014,7,60375550014,959361.94,959361.94,959361.94,3.197873e+06,2.5345015e+06
431,2014,7,60375550021,542746.3,542746.3,542746.3,1.8091545e+06,2.0821562e+06
432,2014,7,60375550022,919051.2,919051.2,919051.2,3.063504e+06,3.7017062e+06
433,2014,7,60375551021,1.5695571e+06,1.5695571e+06,1.5695571e+06,5.231857e+06,4.2703445e+06
434,2014,7,60375551022,958623.4,958623.4,958623.4,3.1954112e+06,1.2441632e+06
435,2014,7,60375551031,1.0546266e+06,1.0546266e+06,1.0546266e+06,3.5154222e+06,3.107415e+06
436,2014,7,60375551032,866600.25,866600.25,866600.25,2.8886675e+06,2.9808612e+06
437,2014,7,60375551041,1.02881206e+06,1.02881206e+06,1.02881206e+06,3.4293735e+06,3.2750138e+06
438,2014,7,60375700011,506222.84,506222.84,506222.84,1.6874095e+06,4.0369035e+06
439,2014,7,60375700012,334855.6,334855.6,334855.6,1.1161852e+06,1.1150439e+06
440,2014,7,60375700013,604127.3,604127.3,604127.3,2.0137578e+06,3.4964835e+06
441,2014,7,60375700014,452881.97,452881.97,452881.97,1.5096065e+06,2.0428219e+06
442,2014,7,60375700021,387889.5,387889.5,387889.5,1.292965e+06,2.1907532e+06
443,2014,7,60375700022,306911.62,306911.62,306911.62,1.02303875e+06,1.4168924e+06
444,2014,7,60375700023,453590.34,453590.34,453590.34,1.5119679e+06,2.4190635e+06
445,2014,7,60375700031,428186.53,428186.53,428186.53,1.4272885e+06,2.5960682e+06
446,2014,7,60375700032,515247.56,515247.56,515247.56,1.7174919e+06,2.106099e+06
447,2014,7,60375700033,309679.03,309679.03,309679.03,1.0322634e+06,1.3519052e+06
448,2014,7,60375700034,264153.12,264153.12,264153.12,880510.44,1.2578446e+06
449,2014,7,60375700035,356976.2,356976.2,356976.2,1.1899206e+06,1.5921869e+06
450,2014,7,60375707011,332760.47,332760.47,332760.47,1.1092016e+06,1.4818795e+06
451,2014,7,60375707012,1.1354621e+06,1.1354621e+06,1.1354621e+06,3.784874e+06,2.6148802e+06
452,2014,7,60375707013,278684.44,278684.44,278684.44,928948.1,1.3211216e+06
453,2014,7,60375707014,333118.3,333118.3,333118.3,1.1103944e+06,1.5639688e+06
454,2014,7,60375707015,853038.6,853038.6,853038.6,2.843462e+06,4.1566165e+06
455,2014,7,60375707021,608824.8,608824.8,608824.8,2.0294161e+06,2.258306e+06
456,2014,7,60375707022,435088,435088,435088,1.4502932e+06,2.2138408e+06
457,2014,7,60375708001,529589.4,529589.4,529589.4,1.7652979e+06,2.6602005e+06
458,2014,7,60375708002,527581.25,527581.25,527581.25,1.7586041e+06,2.4618185e+06
459,2014,7,60375708003,511550.3,511550.3,511550.3,1.7051678e+06,4.0813682e+06
460,2014,7,60375708004,423305.84,423305.84,423305.84,1.4110195e+06,2.0128935e+06
461,2014,7,60375708005,387187.88,387187.88,387187.88,1.2906262e+06,4.1557612e+06
462,2014,7,60375709011,574410.7,574410.7,574410.7,1.9147024e+06,2.8671335e+06
463,2014,7,60375709012,543808.1,543808.1,543808.1,1.8126938e+06,3.078342e+06
464,2014,7,60375709013,536395.25,536395.25,536395.25,1.7879841e+06,2.771363e+06
465,2014,7,60375709014,298181.75,298181.75,298181.75,993939.1,1.4237331e+06
466,2014,7,60375709015,453097.38,453097.38,453097.38,1.5103246e+06,2.5926478e+06
467,2014,7,60375709021,468444.22,468444.22,468444.22,1.5614808e+06,2.168521e+06
468,2014,7,60375709022,603102.25,603102.25,603102.25,2.0103408e+06,3.0398628e+06
469,2014,7,60375709023,495882.16,495882.16,495882.16,1.6529405e+06,2.4464265e+06
470,2014,7,60375710001,453377.12,453377.12,453377.12,1.5112571e+06,3.900088e+06
471,2014,7,60375710002,390193.28,390193.28,390193.28,1.3006442e+06,2.423339e+06
472,2014,7,60375710003,426432.34,426432.34,426432.34,1.4214411e+06,1.8333235e+06
473,2014,7,60375710004,344107.94,344107.94,344107.94,1.1470265e+06,1.3159912e+06
474,2014,7,60375710005,315023.2,315023.2,315023.2,1.0500772e+06,1.5109528e+06
475,2014,7,60375710006,557650.6,557650.6,557650.6,1.8588354e+06,1.9077168e+06
476,2014,7,60375711011,311273.97,311273.97,311273.97,1.0375799e+06,1.2091044e+06
477,2014,7,60375711012,352237.34,352237.34,352237.34,1.1741245e+06,1.4391248e+06
478,2014,7,60375711013,481158.3,481158.3,481158.3,1.603861e+06,2.0659094e+06
479,2014,7,60375711014,518114.16,518114.16,518114.16,1.7270472e+06,1.9333696e+06
480,2014,7,60375711015,307053.75,307053.75,307053.75,1.0235125e+06,2.6354028e+06
481,2014,7,60375711021,348836.28,348836.28,348836.28,1.1627876e+06,1.3938048e+06
482,2014,7,60375711022,386547.88,386547.88,386547.88,1.2884929e+06,1.5622585e+06
483,2014,7,60375711023,358965.2,358965.2,358965.2,1.1965506e+06,2.3258582e+06
484,2014,7,60375711024,264517.72,264517.72,264517.72,881725.75,2.2403488e+06
485,2014,7,60375711025,314889.6,314889.6,314889.6,1.049632e+06,1.2339019e+06
486,2014,7,60375713001,559949.8,559949.8,559949.8,1.8664994e+06,3.3921618e+06
487,2014,7,60375713002,419342.7,419342.7,419342.7,1.397809e+06,8.393612e+06
488,2014,7,60375713003,624700,624700,624700,2.0823332e+06,3.8710148e+06
489,2014,7,60375713004,310564.22,310564.22,310564.22,1.03521406e+06,1.3339481e+06
490,2014,7,60375714001,529215.1,529215.1,529215.1,1.7640504e+06,2.0325606e+06
491,2014,7,60375714002,266978.88,266978.88,266978.88,889929.56,1.2894831e+06
492,2014,7,60375714003,279789.94,279789.94,279789.94,932633.1,4.4909585e+06
493,2014,7,60375714004,562082.3,562082.3,562082.3,1.8736078e+06,2.25232e+06
494,2014,7,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,1.7170306e+06
495,2014,7,60375715031,944788.5,944788.5,944788.5,3.149295e+06,1.413472e+06
496,2014,7,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,224889.97
497,2014,7,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,49595.508
498,2014,8,60375550011,467663.6,467663.6,467663.6,1.5588786e+06,3.5479015e+06
499,2014,8,60375550012,273278.72,273278.72,273278.72,910929.1,870162.6
500,2014,8,60375550013,485448.2,485448.2,485448.2,1.6181606e+06,1.6804555e+06
501,2014,8,60375550014,959361.94,959361.94,959361.94,3.197873e+06,2.4308788e+06
502,2014,8,60375550021,542746.3,542746.3,542746.3,1.8091545e+06,1.9970274e+06
503,2014,8,60375550022,919051.2,919051.2,919051.2,3.063504e+06,3.5503622e+06
504,2014,8,60375551021,1.5695571e+06,1.5695571e+06,1.5695571e+06,5.231857e+06,4.0957515e+06
505,2014,8,60375551022,958623.4,958623.4,958623.4,3.1954112e+06,1.1932956e+06
506,2014,8,60375551031,1.0546266e+06,1.0546266e+06,1.0546266e+06,3.5154222e+06,2.9803685e+06
507,2014,8,60375551032,866600.25,866600.25,866600.25,2.8886675e+06,2.8589888e+06
508,2014,8,60375551041,1.02881206e+06,1.02881206e+06,1.02881206e+06,3.4293735e+06,3.141115e+06
509,2014,8,60375700011,506222.84,506222.84,506222.84,1.6874095e+06,3.871855e+06
510,2014,8,60375700012,334855.6,334855.6,334855.6,1.1161852e+06,1.0694554e+06
511,2014,8,60375700013,604127.3,604127.3,604127.3,2.0137578e+06,3.35353e+06
512,2014,8,60375700014,452881.97,452881.97,452881.97,1.5096065e+06,1.9593012e+06
513,2014,8,60375700021,387889.5,387889.5,387889.5,1.292965e+06,2.1011845e+06
514,2014,8,60375700022,306911.62,306911.62,306911.62,1.02303875e+06,1.3589629e+06
515,2014,8,60375700023,453590.34,453590.34,453590.34,1.5119679e+06,2.3201602e+06
516,2014,8,60375700031,428186.53,428186.53,428186.53,1.4272885e+06,2.489928e+06
517,2014,8,60375700032,515247.56,515247.56,515247.56,1.7174919e+06,2.0199912e+06
518,2014,8,60375700033,309679.03,309679.03,309679.03,1.0322634e+06,1.2966328e+06
519,2014,8,60375700034,264153.12,264153.12,264153.12,880510.44,1.2064178e+06
520,2014,8,60375700035,356976.2,356976.2,356976.2,1.1899206e+06,1.5270904e+06
521,2014,8,60375707011,332760.47,332760.47,332760.47,1.1092016e+06,1.4212929e+06
522,2014,8,60375707012,1.1354621e+06,1.1354621e+06,1.1354621e+06,3.784874e+06,2.5079712e+06
523,2014,8,60375707013,278684.44,278684.44,278684.44,928948.1,1.2671078e+06
524,2014,8,60375707014,333118.3,333118.3,333118.3,1.1103944e+06,1.500026e+06
525,2014,8,60375707015,853038.6,853038.6,853038.6,2.843462e+06,3.9866735e+06
526,2014,8,60375707021,608824.8,608824.8,608824.8,2.0294161e+06,2.1659752e+06
527,2014,8,60375707022,435088,435088,435088,1.4502932e+06,2.123328e+06
528,2014,8,60375708001,529589.4,529589.4,529589.4,1.7652979e+06,2.5514385e+06
529,2014,8,60375708002,527581.25,527581.25,527581.25,1.7586041e+06,2.3611672e+06
530,2014,8,60375708003,511550.3,511550.3,511550.3,1.7051678e+06,3.9145018e+06
531,2014,8,60375708004,423305.84,423305.84,423305.84,1.4110195e+06,1.9305965e+06
532,2014,8,60375708005,387187.88,387187.88,387187.88,1.2906262e+06,3.9858532e+06
533,2014,8,60375709011,574410.7,574410.7,574410.7,1.9147024e+06,2.749911e+06
534,2014,8,60375709012,543808.1,543808.1,543808.1,1.8126938e+06,2.9524842e+06
535,2014,8,60375709013,536395.25,536395.25,536395.25,1.7879841e+06,2.658056e+06
536,2014,8,60375709014,298181.75,298181.75,298181.75,993939.1,1.3655239e+06
537,2014,8,60375709015,453097.38,453097.38,453097.38,1.5103246e+06,2.4866475e+06
538,2014,8,60375709021,468444.22,468444.22,468444.22,1.5614808e+06,2.0798611e+06
539,2014,8,60375709022,603102.25,603102.25,603102.25,2.0103408e+06,2.9155782e+06
540,2014,8,60375709023,495882.16,495882.16,495882.16,1.6529405e+06,2.3464048e+06
541,2014,8,60375710001,453377.12,453377.12,453377.12,1.5112571e+06,3.7406332e+06
542,2014,8,60375710002,390193.28,390193.28,390193.28,1.3006442e+06,2.324261e+06
543,2014,8,60375710003,426432.34,426432.34,426432.34,1.4214411e+06,1.7583682e+06
544,2014,8,60375710004,344107.94,344107.94,344107.94,1.1470265e+06,1.262187e+06
545,2014,8,60375710005,315023.2,315023.2,315023.2,1.0500772e+06,1.4491776e+06
546,2014,8,60375710006,557650.6,557650.6,557650.6,1.8588354e+06,1.8297199e+06
547,2014,8,60375711011,311273.97,311273.97,311273.97,1.0375799e+06,1.1596702e+06
548,2014,8,60375711012,352237.34,352237.34,352237.34,1.1741245e+06,1.3802862e+06
549,2014,8,60375711013,481158.3,481158.3,481158.3,1.603861e+06,1.9814449e+06
550,2014,8,60375711014,518114.16,518114.16,518114.16,1.7270472e+06,1.854324e+06
551,2014,8,60375711015,307053.75,307053.75,307053.75,1.0235125e+06,2.5276545e+06
552,2014,8,60375711021,348836.28,348836.28,348836.28,1.1627876e+06,1.3368191e+06
553,2014,8,60375711022,386547.88,386547.88,386547.88,1.2884929e+06,1.4983856e+06
554,2014,8,60375711023,358965.2,358965.2,358965.2,1.1965506e+06,2.2307658e+06
555,2014,8,60375711024,264517.72,264517.72,264517.72,881725.75,2.1487522e+06
556,2014,8,60375711025,314889.6,314889.6,314889.6,1.049632e+06,1.1834539e+06
557,2014,8,60375713001,559949.8,559949.8,559949.8,1.8664994e+06,3.2534735e+06
558,2014,8,60375713002,419342.7,419342.7,419342.7,1.397809e+06,8.05044e+06
559,2014,8,60375713003,624700,624700,624700,2.0823332e+06,3.7127488e+06
560,2014,8,60375713004,310564.22,310564.22,310564.22,1.03521406e+06,1.2794098e+06
561,2014,8,60375714001,529215.1,529215.1,529215.1,1.7640504e+06,1.9494595e+06
562,2014,8,60375714002,266978.88,266978.88,266978.88,889929.56,1.2367628e+06
563,2014,8,60375714003,279789.94,279789.94,279789.94,932633.1,4.307346e+06
564,2014,8,60375714004,562082.3,562082.3,562082.3,1.8736078e+06,2.160234e+06
565,2014,8,60375714005,450036.75,450036.75,450036.75,1.5001225e+06,1.64683e+06
566,2014,8,60375715031,944788.5,944788.5,944788.5,3.149295e+06,1.3556822e+06
567,2014,8,60375715042,555707.1,555707.1,555707.1,1.8523571e+06,215695.36
568,2014,8,60375719003,626217.9,626217.9,626217.9,2.0873929e+06,47567.797
569,2014,9,60375550011,452577.7,452577.7,452577.7,1.5085922e+06,3.2281458e+06
570,2014,9,60375550012,264463.28,264463.28,264463.28,881544.3,791738.94
571,2014,9,60375550013,469788.56,469788.56,469788.56,1.5659619e+06,1.5290039e+06
572,2014,9,60375550014,928414.75,928414.75,928414.75,3.094716e+06,2.211795e+06
573,2014,9,60375550021,525238.4,525238.4,525238.4,1.7507946e+06,1.8170446e+06
574,2014,9,60375550022,889404.4,889404.4,889404.4,2.9646812e+06,3.2303845e+06
575,2014,9,60375551021,1.5189262e+06,1.5189262e+06,1.5189262e+06,5.0630875e+06,3.7266205e+06
576,2014,9,60375551022,927700.06,927700.06,927700.06,3.0923335e+06,1.0857495e+06
